path,label
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id41_0004.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id37_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id34_id31_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id37_id28_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id48_id46_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id47_id43_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id52_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00283.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id32_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id46_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00269.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id39_id46_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id24_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id23_id21_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id19_id20_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id47_0009.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id29_id34_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00185.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id39_id46_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00077.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id5_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id6_id1_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id37_id31_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id44_id43_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id59_id60_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id53_0002.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id4_id0_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id17_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id16_0001.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00132.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id4_id26_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id41_id46_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id10_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id16_0011.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id1_id26_0004.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id16_id23_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00048.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00252.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id24_id23_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id31_id38_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id20_id1_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id29_id32_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id20_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id13_0012.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id9_0000.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id20_id1_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id55_0000.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id33_id30_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00016.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id49_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id4_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id48_id40_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00148.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id34_0006.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00216.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id30_id4_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00147.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00235.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id21_id17_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id35_id37_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00023.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id60_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id27_id26_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id49_id52_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id17_id21_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id35_id6_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00058.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id28_0000.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id20_id2_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id49_0001.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00169.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id38_id23_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00038.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id49_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id20_id9_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id1_id28_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id48_id45_0004.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id16_id1_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id21_id28_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id56_id53_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00214.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id58_id52_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id20_id4_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id49_id51_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id32_id35_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id30_id20_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id26_id37_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id25_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id56_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id22_id20_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id47_id46_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00211.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00057.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id40_0000.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id52_id58_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id53_0006.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id31_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id23_id29_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00035.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id37_0006.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id3_0009.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id17_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id16_id21_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id0_0006.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id20_id23_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00202.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id29_id34_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id32_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id31_0002.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id27_0004.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id54_0006.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id3_id17_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00212.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id37_id30_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id21_id33_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id52_id57_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id49_id53_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00284.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id53_id49_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id46_id47_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id46_0004.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id34_0000.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id40_id48_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id58_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id34_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id6_id4_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id4_id35_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id25_0002.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id17_id1_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id1_id3_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id17_id0_0004.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id49_id58_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00051.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00203.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id33_id38_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id21_0009.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id26_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id4_id26_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id57_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id9_0006.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id51_id57_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id24_id23_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id5_0002.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00066.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id9_id16_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id2_id30_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id34_id21_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id34_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00163.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id31_id9_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id8_id3_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00180.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id53_id49_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id42_id39_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00033.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id24_id22_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id31_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id16_0010.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id2_id35_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id2_id37_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id8_0009.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id20_id27_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id19_id23_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id24_id26_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id10_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00187.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id38_0004.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00274.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id31_id34_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id3_id35_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id13_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id52_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00298.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00166.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id54_id53_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id23_id1_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id4_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id23_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id26_0004.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id27_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id21_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id29_0004.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id31_0000.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00139.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id30_id21_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id16_id9_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id47_id46_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id38_id21_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00247.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id34_id31_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id56_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id40_id43_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id9_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id1_id17_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00111.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id22_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id23_id32_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id29_id28_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id21_id25_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id48_id44_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00098.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00257.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id3_id6_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id28_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id38_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00025.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id21_0001.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id11_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id23_id1_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id24_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00072.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id23_id38_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id57_0006.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00162.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id1_id6_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id23_id3_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id51_0001.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id17_id28_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00276.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id59_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id24_0002.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00081.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00113.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00194.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id46_id40_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id50_id55_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id21_id20_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id58_0009.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00055.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id41_0005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id30_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id49_id52_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00191.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id3_id21_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00002.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id45_0001.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id43_id42_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id6_id21_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id17_0009.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00130.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id33_0001.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id20_0001.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id30_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00243.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00140.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id31_id2_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id38_id35_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00256.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id21_id19_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id1_id3_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id50_id49_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00196.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id31_id4_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id53_id50_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id17_id37_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00022.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id55_id50_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00293.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id19_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00248.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id2_id23_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id56_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id41_0009.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id4_id28_0005.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id49_id52_0002.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id21_id9_0004.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00268.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id23_id22_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id46_id48_0009.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id38_id26_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00100.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id37_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id19_0007.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id31_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id24_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id32_id31_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id6_id9_0007.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id26_id0_0006.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id31_0004.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id3_0004.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id0_id28_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id8_0003.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00116.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00115.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00224.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id3_id9_0008.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id43_id41_0003.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00141.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00142.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00215.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00005.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id21_0008.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id17_id35_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id30_id34_0000.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id27_0002.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00075.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id40_0001.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id28_id29_0001.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-synthesis\id17_id9_0004.mp4,1
E:\DeepfakeDatasets\Celeb DF (v2)\YouTube-real\00219.mp4,0
E:\DeepfakeDatasets\Celeb DF (v2)\Celeb-real\id39_0004.mp4,0
